C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_50_852.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_50_852.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_50_852.jpg, 0, 0, 0, 0.9120961
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_50_956.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_50_956.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_50_956.jpg, 0, 0, 0, 0.9029466
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_064.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_064.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_064.jpg, 0, 0, 0, 0.8938889
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_172.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_172.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_172.jpg, 0, 0, 0, 0.8831396
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_279.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_279.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_279.jpg, 0, 0, 0, 0.8742807
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_387.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_387.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_387.jpg, 0, 0, 0, 0.8637673
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_492.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_492.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_492.jpg, 0, 0, 0, 0.8554012
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_600.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_600.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_600.jpg, 0, 0, 0, 0.8469949
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_704.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_704.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_704.jpg, 0, 0, 0, 0.8384966
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_808.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_808.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_808.jpg, 0, 0, 0, 0.828411
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_51_909.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_51_909.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_51_909.jpg, 0, 0, 0, 0.8200991
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_010.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_010.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_010.jpg, 0, 0, 0, 0.8118706
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_119.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_119.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_119.jpg, 0, 0.0633975, 0, 0.8516833
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_225.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_225.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_225.jpg, 0, 0.3566859, 0, 1.10067
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_329.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_329.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_329.jpg, 0, 0.7180343, 0, 1.888251
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_436.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_436.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_436.jpg, 0, 1, 0, 2.974477
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_544.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_544.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_544.jpg, 0, 1, 0, 4.149794
C:\Users\saada\Desktop\New Data\IMG\center_2023_09_15_08_12_52_649.jpg, C:\Users\saada\Desktop\New Data\IMG\left_2023_09_15_08_12_52_649.jpg, C:\Users\saada\Desktop\New Data\IMG\right_2023_09_15_08_12_52_649.jpg, 0, 1, 0, 5.545562
